,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Diagram,2,MED_1.0,ClassDiagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
Class,3,Class3,,,,4,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,5,v1,,,,5,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,4,Class3,No
Attribute,6,v2,,,,6,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,4,Class3,No
Class,7,Class11,,,,8,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,9,v1,,,,9,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,8,Class11,No
Attribute,10,v3,,,,10,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,8,Class11,No
Attribute,11,v7,,,,11,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,8,Class11,No
Class,12,Class10,,,,13,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,14,v1,,,,14,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,13,Class10,No
Attribute,15,v2,,,,15,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,13,Class10,No
Attribute,16,v3,,,,16,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,13,Class10,No
Attribute,17,v4,,,,17,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,13,Class10,No
Attribute,18,v5,,,,18,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,13,Class10,No
Class,19,Class9,,,,20,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,21,v3,,,,21,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,20,Class9,No
Attribute,22,v5,,,,22,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,20,Class9,No
Attribute,23,v6,,,,23,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,20,Class9,No
Attribute,24,v7,,,,24,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,20,Class9,No
Class,25,Class8,,,,26,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,27,v3,,,,27,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,26,Class8,No
Attribute,28,v4,,,,28,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,26,Class8,No
Attribute,29,v5,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,26,Class8,No
Class,30,Class7,,,,31,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,32,v8,,,,32,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,31,Class7,No
Attribute,33,v9,,,,33,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,31,Class7,No
