,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Diagram,1,MED_1.0,ClassDiagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
Class,2,Class11,,,,3,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,4,v1,,,,4,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,3,Class11,No
Attribute,5,v2,,,,5,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,3,Class11,No
Attribute,6,v3,,,,6,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,3,Class11,No
Class,7,Class10,,,,8,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,9,v1,,,,9,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,8,Class10,No
Attribute,10,v2,,,,10,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,8,Class10,No
Class,11,Class9,,,,12,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,13,v3,,,,13,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,12,Class9,No
Attribute,14,v5,,,,14,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,12,Class9,No
Class,15,Class8,,,,16,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,17,v3,,,,17,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,16,Class8,No
